antecedent,consequent,support,confidence,lift
{4 34},{19 30},0.1,0.373,1.179
{4 34},{1 18},0.12,0.445,1.149
{4 34},{1 14},0.115,0.428,1.119
{4 34},{14 48},0.108,0.403,1.131
{4 34},{1 30},0.101,0.377,1.215
{4 34},{14 16},0.108,0.403,1.061
{4 34},{6 18},0.122,0.454,1.188
{4 34},{14 19},0.124,0.461,1.154
{4 34},{14 18},0.158,0.587,1.114
{4 34},{6 30},0.1,0.372,1.212
{4 34},{18 48},0.109,0.405,1.165
{4 34},{16 18},0.11,0.408,1.106
{4 34},{6 14},0.116,0.431,1.112
{4 34},{14 30},0.129,0.478,1.136
{4 34},{18 19},0.123,0.457,1.144
{4 34},{18 30},0.124,0.462,1.165
{4 34},{14 18 30},0.1,0.372,1.201
{39 48},{18},0.12,0.744,1.056
{39 48},{30},0.104,0.645,1.146
{39 48},{34},0.109,0.676,1.056
{39 48},{14},0.125,0.773,1.079
{1 39},{19},0.106,0.61,1.13
{1 39},{18},0.128,0.732,1.039
{1 39},{34},0.119,0.683,1.065
{1 39},{14},0.132,0.755,1.054
{1 39},{30},0.112,0.642,1.141
{14 26},{16},0.172,0.562,1.095
{14 26},{46},0.125,0.41,1.101
{14 26},{15},0.101,0.331,1.085
{14 26},{21},0.103,0.339,1.105
{14 26},{44},0.123,0.403,1.081
{14 26},{12},0.121,0.397,1.086
{14 26},{48},0.156,0.513,1.07
{14 26},{19},0.176,0.576,1.067
{14 26},{18},0.232,0.761,1.079
{14 26},{28},0.114,0.373,1.089
{14 26},{6},0.167,0.546,1.036
{14 26},{32},0.125,0.409,0.99
{14 26},{30},0.188,0.614,1.091
{14 26},{4},0.129,0.424,1.069
{14 26},{34},0.207,0.677,1.056
{14 26},{1},0.165,0.542,1.043
{14 26},{49},0.129,0.422,1.085
{14 26},{42},0.101,0.33,1.04
{14 26},{6 34},0.114,0.375,1.064
{14 26},{16 30},0.104,0.342,1.18
{14 26},{4 18},0.103,0.338,1.163
{14 26},{16 34},0.119,0.389,1.171
{14 26},{1 30},0.107,0.352,1.135
{14 26},{18 32},0.1,0.328,1.08
{14 26},{6 18},0.128,0.42,1.099
{14 26},{18 30},0.145,0.474,1.196
{14 26},{1 34},0.118,0.386,1.096
{14 26},{18 34},0.163,0.536,1.148
{14 26},{18 49},0.101,0.33,1.166
{14 26},{16 18},0.134,0.438,1.189
{14 26},{19 34},0.123,0.402,1.118
{14 26},{18 19},0.139,0.456,1.14
{14 26},{1 18},0.131,0.43,1.11
{14 26},{19 30},0.108,0.355,1.123
{14 26},{30 34},0.129,0.424,1.152
{14 26},{18 48},0.12,0.395,1.135
{14 26},{6 30},0.104,0.341,1.112
{14 26},{34 48},0.108,0.354,1.119
{14 26},{18 19 34},0.1,0.328,1.197
{14 26},{18 30 34},0.105,0.343,1.273
{16 44},{19},0.111,0.567,1.05
{16 44},{6},0.113,0.577,1.093
{16 44},{14},0.152,0.78,1.088
{16 44},{1},0.109,0.558,1.073
{16 44},{30},0.112,0.573,1.018
{16 44},{34},0.129,0.659,1.028
{16 44},{18},0.144,0.737,1.046
{16 44},{14 18},0.116,0.592,1.123
{16 44},{14 34},0.105,0.538,1.132
{19 38},{14},0.116,0.79,1.102
{19 38},{34},0.103,0.701,1.095
{19 38},{18},0.111,0.753,1.069
{34 38},{14},0.141,0.786,1.096
{34 38},{6},0.104,0.579,1.098
{34 38},{1},0.108,0.603,1.161
{34 38},{18},0.134,0.747,1.059
{34 38},{30},0.107,0.596,1.058
{34 38},{19},0.103,0.577,1.07
{34 38},{14 18},0.107,0.598,1.134
{19 49},{48},0.108,0.495,1.033
{19 49},{34},0.15,0.685,1.069
{19 49},{1},0.118,0.54,1.039
{19 49},{6},0.126,0.577,1.094
{19 49},{14},0.171,0.779,1.087
{19 49},{30},0.138,0.629,1.116
{19 49},{26},0.1,0.457,1.107
{19 49},{16},0.121,0.554,1.08
{19 49},{18},0.169,0.77,1.092
{19 49},{14 18},0.134,0.612,1.161
{19 49},{14 34},0.118,0.54,1.138
{19 49},{18 30},0.105,0.481,1.212
{19 49},{14 30},0.11,0.502,1.193
{19 49},{18 34},0.115,0.527,1.129
{1 11},{14},0.11,0.711,0.992
{1 11},{18},0.12,0.776,1.1
{1 11},{34},0.114,0.735,1.147
{34 49},{18},0.188,0.741,1.051
{34 49},{16},0.138,0.545,1.061
{34 49},{32},0.114,0.451,1.093
{34 49},{19},0.15,0.592,1.097
{34 49},{48},0.13,0.514,1.074
{34 49},{6},0.146,0.576,1.092
{34 49},{4},0.112,0.443,1.118
{34 49},{1},0.139,0.549,1.055
{34 49},{30},0.15,0.593,1.054
{34 49},{46},0.105,0.416,1.117
{34 49},{26},0.108,0.426,1.034
{34 49},{14},0.192,0.758,1.057
{34 49},{18 30},0.11,0.436,1.098
{34 49},{16 18},0.106,0.42,1.138
{34 49},{6 14},0.115,0.453,1.167
{34 49},{14 16},0.108,0.425,1.119
{34 49},{6 18},0.114,0.451,1.182
{34 49},{14 18},0.15,0.591,1.121
{34 49},{14 19},0.118,0.467,1.17
{34 49},{14 30},0.118,0.464,1.103
{34 49},{1 18},0.106,0.418,1.081
{34 49},{18 19},0.115,0.455,1.139
{34 49},{1 14},0.106,0.418,1.095
{34 49},{14 48},0.101,0.399,1.12
{19 30},{11},0.103,0.325,1.152
{19 30},{46},0.128,0.406,1.091
{19 30},{6},0.179,0.565,1.072
{19 30},{14},0.241,0.761,1.061
{19 30},{4},0.139,0.441,1.111
{19 30},{21},0.107,0.338,1.101
{19 30},{26},0.14,0.442,1.072
{19 30},{12},0.127,0.403,1.103
{19 30},{44},0.126,0.398,1.066
{19 30},{16},0.167,0.527,1.028
{19 30},{48},0.165,0.523,1.093
{19 30},{15},0.109,0.344,1.126
{19 30},{1},0.177,0.559,1.075
{19 30},{18},0.237,0.749,1.062
{19 30},{28},0.114,0.362,1.057
{19 30},{39},0.112,0.354,1.122
{19 30},{32},0.138,0.437,1.058
{19 30},{34},0.215,0.678,1.059
{19 30},{49},0.138,0.436,1.121
{19 30},{42},0.107,0.34,1.07
{19 30},{12 18},0.103,0.326,1.196
{19 30},{18 26},0.107,0.34,1.135
{19 30},{4 34},0.1,0.318,1.179
{19 30},{18 46},0.101,0.319,1.137
{19 30},{4 18},0.105,0.332,1.145
{19 30},{14 46},0.102,0.324,1.161
{19 30},{16 18},0.126,0.398,1.079
{19 30},{18 48},0.125,0.396,1.138
{19 30},{14 44},0.1,0.316,1.118
{19 30},{1 18},0.134,0.423,1.093
{19 30},{14 48},0.131,0.414,1.161
{19 30},{1 14},0.139,0.439,1.149
{19 30},{4 14},0.109,0.346,1.197
{19 30},{16 34},0.113,0.357,1.073
{19 30},{6 14},0.136,0.429,1.107
{19 30},{18 32},0.107,0.34,1.119
{19 30},{1 34},0.128,0.405,1.151
{19 30},{14 32},0.107,0.338,1.128
{19 30},{14 26},0.108,0.343,1.123
{19 30},{14 16},0.126,0.4,1.053
{19 30},{18 34},0.166,0.524,1.124
{19 30},{6 34},0.123,0.39,1.108
{19 30},{12 14},0.103,0.326,1.169
{19 30},{18 49},0.105,0.333,1.178
{19 30},{6 18},0.133,0.42,1.1
{19 30},{14 34},0.168,0.53,1.115
{19 30},{34 48},0.111,0.352,1.114
{19 30},{1 6},0.103,0.327,1.15
{19 30},{14 49},0.11,0.348,1.205
{19 30},{14 18},0.186,0.589,1.116
{19 30},{6 14 18},0.105,0.332,1.147
{19 30},{14 18 34},0.133,0.422,1.171
{19 30},{1 14 18},0.108,0.342,1.168
{19 30},{1 14 34},0.104,0.328,1.235
{19 30},{14 18 48},0.102,0.322,1.19
{28 32},{34},0.1,0.678,1.058
{28 32},{14},0.111,0.748,1.043
{28 32},{18},0.111,0.752,1.067
{1 15},{14},0.119,0.753,1.051
{1 15},{18},0.119,0.755,1.071
{1 15},{30},0.104,0.656,1.165
{1 15},{34},0.108,0.681,1.064
{4 19},{30},0.139,0.611,1.085
{4 19},{16},0.123,0.541,1.054
{4 19},{1},0.124,0.542,1.043
{4 19},{34},0.161,0.705,1.1
{4 19},{18},0.173,0.759,1.076
{4 19},{26},0.105,0.461,1.117
{4 19},{6},0.132,0.58,1.1
{4 19},{14},0.173,0.757,1.057
{4 19},{48},0.116,0.507,1.06
{4 19},{30 34},0.1,0.44,1.196
{4 19},{18 30},0.105,0.461,1.161
{4 19},{14 18},0.136,0.595,1.129
{4 19},{14 30},0.109,0.48,1.139
{4 19},{14 34},0.124,0.544,1.145
{4 19},{18 34},0.123,0.539,1.157
{30 37},{14},0.105,0.774,1.08
{19 46},{30},0.128,0.624,1.108
{19 46},{1},0.112,0.545,1.048
{19 46},{6},0.125,0.608,1.152
{19 46},{48},0.105,0.509,1.063
{19 46},{14},0.161,0.783,1.092
{19 46},{16},0.11,0.535,1.042
{19 46},{34},0.144,0.702,1.095
{19 46},{18},0.16,0.776,1.101
{19 46},{18 30},0.101,0.489,1.234
{19 46},{14 30},0.102,0.498,1.182
{19 46},{18 34},0.116,0.564,1.209
{19 46},{14 34},0.115,0.559,1.178
{19 46},{14 18},0.126,0.613,1.162
{12 48},{30},0.114,0.628,1.114
{12 48},{1},0.103,0.565,1.087
{12 48},{16},0.1,0.552,1.076
{12 48},{19},0.108,0.593,1.098
{12 48},{18},0.14,0.772,1.096
{12 48},{6},0.106,0.583,1.106
{12 48},{14},0.141,0.774,1.08
{12 48},{34},0.122,0.67,1.045
{12 48},{14 18},0.113,0.622,1.18
{18 32},{6},0.176,0.58,1.1
{18 32},{14},0.231,0.759,1.059
{18 32},{4},0.127,0.418,1.053
{18 32},{16},0.167,0.551,1.073
{18 32},{34},0.209,0.689,1.076
{18 32},{19},0.176,0.579,1.073
{18 32},{49},0.132,0.436,1.122
{18 32},{46},0.126,0.416,1.118
{18 32},{12},0.114,0.377,1.032
{18 32},{44},0.121,0.399,1.069
{18 32},{48},0.152,0.5,1.044
{18 32},{1},0.176,0.579,1.114
{18 32},{28},0.111,0.367,1.072
{18 32},{30},0.176,0.58,1.03
{18 32},{26},0.128,0.422,1.023
{18 32},{1 30},0.106,0.348,1.124
{18 32},{14 30},0.14,0.463,1.099
{18 32},{14 26},0.1,0.33,1.08
{18 32},{1 34},0.13,0.427,1.214
{18 32},{1 19},0.102,0.336,1.166
{18 32},{19 34},0.126,0.414,1.152
{18 32},{14 16},0.127,0.419,1.103
{18 32},{14 48},0.12,0.396,1.111
{18 32},{1 6},0.105,0.346,1.218
{18 32},{14 19},0.137,0.451,1.128
{18 32},{1 14},0.134,0.442,1.156
{18 32},{30 34},0.125,0.413,1.123
{18 32},{6 30},0.105,0.346,1.129
{18 32},{6 14},0.134,0.443,1.142
{18 32},{19 30},0.107,0.354,1.119
{18 32},{6 34},0.124,0.41,1.163
{18 32},{6 19},0.105,0.346,1.16
{18 32},{14 34},0.164,0.542,1.141
{18 32},{14 49},0.104,0.343,1.187
{18 32},{34 48},0.107,0.354,1.119
{18 32},{16 34},0.115,0.378,1.137
{18 32},{14 30 34},0.103,0.338,1.199
{18 32},{1 14 34},0.103,0.341,1.283
{30 39},{48},0.104,0.542,1.131
{30 39},{14},0.146,0.76,1.06
{30 39},{18},0.139,0.723,1.026
{30 39},{19},0.112,0.581,1.077
{30 39},{34},0.13,0.673,1.051
{30 39},{6},0.104,0.542,1.027
{30 39},{16},0.102,0.528,1.028
{30 39},{1},0.112,0.581,1.118
{30 39},{14 18},0.11,0.573,1.086
{30 39},{14 34},0.102,0.531,1.119
{34 46},{18},0.194,0.768,1.089
{34 46},{26},0.109,0.433,1.049
{34 46},{48},0.13,0.515,1.075
{34 46},{12},0.101,0.398,1.09
{34 46},{16},0.134,0.53,1.033
{34 46},{32},0.116,0.459,1.112
{34 46},{1},0.145,0.574,1.104
{34 46},{19},0.144,0.571,1.059
{34 46},{30},0.153,0.607,1.077
{34 46},{49},0.105,0.417,1.072
{34 46},{14},0.192,0.76,1.06
{34 46},{6},0.149,0.59,1.118
{34 46},{4},0.114,0.45,1.134
{34 46},{18 30},0.117,0.464,1.171
{34 46},{16 18},0.104,0.41,1.113
{34 46},{14 30},0.12,0.474,1.125
{34 46},{6 14},0.113,0.449,1.157
{34 46},{14 16},0.108,0.426,1.122
{34 46},{1 18},0.114,0.45,1.162
{34 46},{1 14},0.11,0.437,1.143
{34 46},{6 18},0.12,0.474,1.241
{34 46},{14 18},0.151,0.598,1.134
{34 46},{18 19},0.116,0.459,1.149
{34 46},{14 19},0.115,0.455,1.14
{34 46},{18 48},0.102,0.405,1.165
{34 46},{14 48},0.102,0.405,1.138
{26 28},{34},0.1,0.682,1.064
{26 28},{14},0.114,0.775,1.081
{26 28},{18},0.107,0.727,1.032
{14 32},{34},0.209,0.699,1.091
{14 32},{19},0.169,0.564,1.046
{14 32},{49},0.129,0.433,1.113
{14 32},{18},0.231,0.77,1.093
{14 32},{42},0.101,0.338,1.065
{14 32},{6},0.173,0.576,1.093
{14 32},{4},0.124,0.416,1.048
{14 32},{39},0.101,0.338,1.069
{14 32},{1},0.166,0.554,1.066
{14 32},{46},0.123,0.41,1.102
{14 32},{44},0.123,0.41,1.1
{14 32},{48},0.153,0.512,1.069
{14 32},{16},0.165,0.553,1.078
{14 32},{28},0.111,0.37,1.081
{14 32},{30},0.187,0.625,1.11
{14 32},{26},0.125,0.417,1.011
{14 32},{21},0.101,0.338,1.102
{14 32},{12},0.115,0.384,1.05
{14 32},{16 30},0.104,0.348,1.2
{14 32},{18 30},0.14,0.469,1.183
{14 32},{18 26},0.1,0.334,1.117
{14 32},{16 18},0.127,0.425,1.152
{14 32},{18 48},0.12,0.401,1.154
{14 32},{19 34},0.121,0.405,1.125
{14 32},{18 19},0.137,0.457,1.143
{14 32},{1 18},0.134,0.448,1.158
{14 32},{1 30},0.109,0.366,1.18
{14 32},{30 34},0.134,0.447,1.215
{14 32},{6 34},0.122,0.407,1.155
{14 32},{6 18},0.134,0.449,1.177
{14 32},{16 34},0.118,0.395,1.188
{14 32},{19 30},0.107,0.357,1.128
{14 32},{1 34},0.125,0.418,1.188
{14 32},{18 34},0.164,0.55,1.178
{14 32},{18 49},0.104,0.348,1.229
{14 32},{6 30},0.112,0.375,1.222
{14 32},{34 48},0.109,0.363,1.149
{14 32},{18 30 34},0.103,0.343,1.274
{14 32},{1 18 34},0.103,0.346,1.277
{4 44},{34},0.109,0.693,1.081
{4 44},{30},0.1,0.636,1.128
{4 44},{18},0.119,0.754,1.07
{4 44},{14},0.121,0.771,1.076
{11 16},{18},0.114,0.744,1.055
{11 16},{34},0.102,0.666,1.039
{11 16},{14},0.11,0.714,0.996
{32 48},{30},0.123,0.602,1.069
{32 48},{6},0.116,0.569,1.079
{32 48},{14},0.153,0.749,1.045
{32 48},{16},0.111,0.545,1.062
{32 48},{1},0.113,0.553,1.064
{32 48},{34},0.141,0.688,1.075
{32 48},{18},0.152,0.742,1.053
{32 48},{19},0.114,0.558,1.034
{32 48},{14 18},0.12,0.587,1.114
{32 48},{18 34},0.107,0.525,1.126
{32 48},{14 34},0.109,0.532,1.12
{11 48},{14},0.101,0.728,1.015
{11 48},{18},0.104,0.749,1.063
{28 34},{30},0.134,0.585,1.038
{28 34},{6},0.135,0.586,1.112
{28 34},{26},0.1,0.435,1.056
{28 34},{14},0.179,0.776,1.083
{28 34},{48},0.12,0.524,1.094
{28 34},{18},0.169,0.736,1.044
{28 34},{19},0.128,0.557,1.033
{28 34},{32},0.1,0.437,1.058
{28 34},{16},0.131,0.569,1.109
{28 34},{1},0.132,0.575,1.106
{28 34},{14 30},0.107,0.467,1.11
{28 34},{14 19},0.102,0.443,1.108
{28 34},{1 14},0.105,0.459,1.2
{28 34},{18 30},0.1,0.435,1.098
{28 34},{1 18},0.101,0.441,1.14
{28 34},{14 16},0.107,0.464,1.223
{28 34},{14 18},0.136,0.592,1.123
{28 34},{6 14},0.106,0.462,1.19
{6 18},{32},0.176,0.462,1.118
{6 18},{3},0.1,0.263,1.104
{6 18},{30},0.222,0.58,1.031
{6 18},{34},0.262,0.686,1.071
{6 18},{49},0.163,0.428,1.102
{6 18},{42},0.12,0.314,0.989
{6 18},{11},0.112,0.293,1.039
{6 18},{14},0.29,0.759,1.059
{6 18},{21},0.134,0.352,1.149
{6 18},{16},0.204,0.535,1.042
{6 18},{0},0.109,0.286,1.005
{6 18},{15},0.124,0.325,1.065
{6 18},{39},0.126,0.331,1.048
{6 18},{20},0.116,0.305,1.127
{6 18},{46},0.165,0.432,1.16
{6 18},{26},0.164,0.43,1.043
{6 18},{2},0.116,0.303,1.113
{6 18},{44},0.153,0.4,1.073
{6 18},{29},0.123,0.323,1.151
{6 18},{48},0.191,0.499,1.042
{6 18},{38},0.113,0.295,1.099
{6 18},{4},0.166,0.436,1.099
{6 18},{12},0.151,0.397,1.086
{6 18},{28},0.143,0.375,1.095
{6 18},{19},0.222,0.581,1.077
{6 18},{1},0.218,0.57,1.096
{6 18},{1 14},0.165,0.434,1.135
{6 18},{12 14},0.118,0.31,1.112
{6 18},{30 46},0.102,0.267,1.184
{6 18},{1 48},0.109,0.286,1.123
{6 18},{14 19},0.171,0.448,1.121
{6 18},{14 26},0.128,0.336,1.099
{6 18},{30 48},0.118,0.31,1.099
{6 18},{14 44},0.119,0.313,1.106
{6 18},{26 34},0.113,0.296,1.099
{6 18},{34 46},0.12,0.314,1.241
{6 18},{34 49},0.114,0.3,1.182
{6 18},{16 30},0.119,0.311,1.073
{6 18},{1 19},0.13,0.34,1.179
{6 18},{12 34},0.104,0.274,1.152
{6 18},{14 21},0.105,0.275,1.184
{6 18},{1 32},0.105,0.275,1.221
{6 18},{34 48},0.135,0.354,1.119
{6 18},{16 34},0.139,0.365,1.099
{6 18},{1 16},0.122,0.319,1.149
{6 18},{19 48},0.115,0.302,1.13
{6 18},{14 28},0.113,0.297,1.158
{6 18},{4 30},0.102,0.267,1.107
{6 18},{30 32},0.105,0.275,1.126
{6 18},{14 32},0.134,0.352,1.177
{6 18},{4 34},0.122,0.32,1.188
{6 18},{14 30},0.174,0.456,1.084
{6 18},{30 34},0.154,0.405,1.1
{6 18},{14 46},0.125,0.329,1.178
{6 18},{4 14},0.124,0.326,1.128
{6 18},{14 34},0.202,0.53,1.116
{6 18},{14 49},0.128,0.335,1.159
{6 18},{32 34},0.124,0.326,1.176
{6 18},{19 32},0.105,0.275,1.219
{6 18},{34 44},0.107,0.28,1.121
{6 18},{16 19},0.121,0.316,1.105
{6 18},{19 30},0.133,0.348,1.1
{6 18},{14 16},0.157,0.412,1.084
{6 18},{14 48},0.151,0.397,1.115
{6 18},{1 30},0.129,0.339,1.094
{6 18},{19 34},0.155,0.406,1.13
{6 18},{1 34},0.156,0.408,1.16
{6 18},{16 48},0.106,0.277,1.118
{6 18},{14 19 30},0.105,0.275,1.145
{6 18},{14 34 48},0.109,0.285,1.176
{6 18},{14 16 34},0.11,0.288,1.121
{6 18},{14 30 34},0.122,0.321,1.136
{6 18},{1 14 30},0.103,0.27,1.131
{6 18},{14 19 34},0.121,0.316,1.151
{6 18},{1 14 34},0.121,0.317,1.195
{6 18},{1 14 19},0.101,0.265,1.205
{12 34},{4},0.104,0.44,1.108
{12 34},{26},0.103,0.434,1.052
{12 34},{46},0.101,0.424,1.139
{12 34},{1},0.141,0.593,1.14
{12 34},{48},0.122,0.513,1.071
{12 34},{16},0.136,0.572,1.114
{12 34},{19},0.138,0.581,1.078
{12 34},{18},0.187,0.788,1.118
{12 34},{6},0.135,0.567,1.076
{12 34},{30},0.142,0.597,1.06
{12 34},{14},0.188,0.792,1.105
{12 34},{18 19},0.114,0.482,1.205
{12 34},{16 18},0.108,0.456,1.238
{12 34},{1 14},0.112,0.473,1.239
{12 34},{6 18},0.104,0.44,1.152
{12 34},{6 14},0.104,0.44,1.134
{12 34},{14 16},0.112,0.471,1.239
{12 34},{14 30},0.116,0.487,1.157
{12 34},{1 18},0.115,0.486,1.256
{12 34},{18 30},0.115,0.485,1.221
{12 34},{14 19},0.111,0.469,1.175
{12 34},{14 18},0.152,0.64,1.215
{3 6},{18},0.1,0.751,1.065
{3 6},{14},0.1,0.748,1.044
{6 29},{34},0.103,0.644,1.006
{6 29},{18},0.123,0.772,1.095
{6 29},{14},0.118,0.741,1.033
{11 18},{30},0.127,0.619,1.099
{11 18},{34},0.141,0.691,1.078
{11 18},{48},0.104,0.507,1.058
{11 18},{6},0.112,0.546,1.034
{11 18},{1},0.12,0.586,1.128
{11 18},{19},0.124,0.604,1.12
{11 18},{14},0.149,0.73,1.018
{11 18},{16},0.114,0.559,1.089
{11 18},{14 34},0.106,0.518,1.091
{44 48},{19},0.109,0.589,1.091
{44 48},{1},0.103,0.553,1.064
{44 48},{34},0.127,0.684,1.068
{44 48},{14},0.145,0.779,1.087
{44 48},{18},0.136,0.731,1.036
{44 48},{30},0.114,0.612,1.087
{44 48},{14 18},0.111,0.596,1.131
{44 48},{14 34},0.102,0.549,1.157
{1 49},{30},0.127,0.621,1.102
{1 49},{32},0.1,0.489,1.184
{1 49},{19},0.118,0.578,1.072
{1 49},{18},0.154,0.752,1.067
{1 49},{6},0.117,0.57,1.081
{1 49},{14},0.155,0.756,1.054
{1 49},{34},0.139,0.679,1.06
{1 49},{48},0.102,0.498,1.041
{1 49},{16},0.115,0.56,1.092
{1 49},{14 18},0.12,0.588,1.115
{1 49},{14 30},0.103,0.503,1.195
{1 49},{18 34},0.106,0.518,1.11
{1 49},{14 34},0.106,0.518,1.091
{18 28},{14},0.192,0.787,1.098
{18 28},{4},0.101,0.414,1.043
{18 28},{12},0.104,0.426,1.167
{18 28},{16},0.136,0.556,1.083
{18 28},{1},0.142,0.582,1.119
{18 28},{30},0.14,0.574,1.019
{18 28},{34},0.169,0.693,1.081
{18 28},{49},0.102,0.417,1.072
{18 28},{48},0.125,0.512,1.07
{18 28},{19},0.141,0.577,1.069
{18 28},{32},0.111,0.456,1.105
{18 28},{26},0.107,0.437,1.06
{18 28},{6},0.143,0.586,1.111
{18 28},{30 34},0.1,0.41,1.114
{18 28},{1 34},0.101,0.415,1.18
{18 28},{6 14},0.113,0.464,1.198
{18 28},{14 30},0.118,0.482,1.145
{18 28},{14 34},0.136,0.557,1.174
{18 28},{14 16},0.109,0.448,1.18
{18 28},{14 19},0.113,0.463,1.16
{18 28},{1 14},0.114,0.467,1.223
{32 42},{14},0.101,0.734,1.024
{34 35},{14},0.116,0.786,1.097
{34 35},{18},0.107,0.723,1.025
{1 30},{46},0.128,0.413,1.11
{1 30},{34},0.214,0.689,1.075
{1 30},{49},0.127,0.41,1.055
{1 30},{48},0.157,0.507,1.059
{1 30},{19},0.177,0.571,1.057
{1 30},{4},0.14,0.451,1.137
{1 30},{6},0.175,0.563,1.067
{1 30},{14},0.239,0.771,1.075
{1 30},{12},0.123,0.398,1.09
{1 30},{32},0.141,0.456,1.106
{1 30},{15},0.104,0.335,1.097
{1 30},{26},0.136,0.439,1.065
{1 30},{44},0.117,0.379,1.016
{1 30},{21},0.103,0.334,1.088
{1 30},{42},0.102,0.328,1.035
{1 30},{16},0.165,0.532,1.036
{1 30},{18},0.225,0.726,1.029
{1 30},{28},0.114,0.369,1.078
{1 30},{39},0.112,0.362,1.145
{1 30},{32 34},0.105,0.338,1.219
{1 30},{18 26},0.102,0.328,1.097
{1 30},{18 32},0.106,0.341,1.124
{1 30},{14 46},0.101,0.325,1.165
{1 30},{34 48},0.112,0.363,1.147
{1 30},{14 26},0.107,0.347,1.135
{1 30},{18 34},0.162,0.522,1.119
{1 30},{4 18},0.102,0.329,1.135
{1 30},{14 48},0.126,0.406,1.14
{1 30},{16 34},0.115,0.371,1.117
{1 30},{4 14},0.109,0.353,1.222
{1 30},{18 19},0.134,0.432,1.08
{1 30},{14 16},0.128,0.413,1.089
{1 30},{14 19},0.139,0.448,1.121
{1 30},{16 18},0.121,0.392,1.063
{1 30},{14 32},0.109,0.353,1.18
{1 30},{4 34},0.101,0.327,1.215
{1 30},{6 34},0.124,0.402,1.14
{1 30},{14 34},0.168,0.541,1.14
{1 30},{19 34},0.128,0.413,1.149
{1 30},{14 49},0.103,0.333,1.151
{1 30},{18 48},0.115,0.37,1.065
{1 30},{6 19},0.103,0.334,1.119
{1 30},{6 18},0.129,0.418,1.094
{1 30},{14 18},0.181,0.583,1.107
{1 30},{6 14},0.137,0.441,1.138
{1 30},{14 18 19},0.108,0.349,1.141
{1 30},{14 19 34},0.104,0.335,1.218
{1 30},{14 18 34},0.131,0.424,1.177
{1 30},{6 14 18},0.103,0.333,1.148
{6 39},{34},0.117,0.688,1.074
{6 39},{19},0.1,0.588,1.09
{6 39},{18},0.126,0.743,1.054
{6 39},{14},0.129,0.757,1.056
{6 39},{30},0.104,0.614,1.09
{15 30},{19},0.109,0.59,1.093
{15 30},{18},0.135,0.732,1.039
{15 30},{1},0.104,0.562,1.082
{15 30},{34},0.127,0.687,1.073
{15 30},{6},0.101,0.55,1.042
{15 30},{14},0.14,0.759,1.06
{15 30},{14 18},0.106,0.575,1.091
{32 34},{6},0.16,0.578,1.095
{32 34},{14},0.209,0.755,1.053
{32 34},{4},0.119,0.428,1.08
{32 34},{16},0.15,0.543,1.058
{32 34},{1},0.163,0.587,1.13
{32 34},{18},0.209,0.755,1.07
{32 34},{49},0.114,0.413,1.062
{32 34},{46},0.116,0.419,1.125
{32 34},{28},0.1,0.362,1.058
{32 34},{30},0.17,0.611,1.085
{32 34},{44},0.115,0.414,1.11
{32 34},{48},0.141,0.508,1.061
{32 34},{26},0.119,0.43,1.042
{32 34},{19},0.158,0.572,1.059
{32 34},{1 30},0.105,0.378,1.219
{32 34},{6 30},0.1,0.362,1.181
{32 34},{1 18},0.13,0.468,1.209
{32 34},{18 19},0.126,0.454,1.135
{32 34},{14 19},0.121,0.437,1.094
{32 34},{18 30},0.125,0.452,1.14
{32 34},{14 30},0.134,0.483,1.146
{32 34},{6 14},0.122,0.439,1.133
{32 34},{14 16},0.118,0.426,1.122
{32 34},{6 18},0.124,0.449,1.176
{32 34},{1 14},0.125,0.451,1.181
{32 34},{14 18},0.164,0.593,1.125
{32 34},{18 48},0.107,0.387,1.114
{32 34},{14 48},0.109,0.392,1.102
{32 34},{16 18},0.115,0.414,1.123
{32 34},{14 18 30},0.103,0.371,1.197
{32 34},{1 14 18},0.103,0.373,1.275
{18 29},{34},0.138,0.653,1.019
{18 29},{1},0.114,0.539,1.038
{18 29},{48},0.104,0.492,1.028
{18 29},{6},0.123,0.582,1.103
{18 29},{14},0.157,0.743,1.037
{18 29},{16},0.119,0.563,1.097
{18 29},{19},0.124,0.585,1.085
{18 29},{30},0.122,0.579,1.028
{18 29},{14 34},0.106,0.503,1.06
{0 34},{16},0.102,0.55,1.071
{0 34},{30},0.113,0.613,1.088
{0 34},{19},0.104,0.564,1.045
{0 34},{18},0.137,0.742,1.053
{0 34},{6},0.103,0.557,1.055
{0 34},{14},0.143,0.771,1.076
{0 34},{1},0.106,0.575,1.106
{0 34},{14 18},0.11,0.593,1.124
{12 19},{30},0.127,0.625,1.11
{12 19},{16},0.117,0.574,1.119
{12 19},{48},0.108,0.529,1.104
{12 19},{18},0.161,0.792,1.124
{12 19},{6},0.116,0.568,1.077
{12 19},{14},0.162,0.797,1.112
{12 19},{34},0.138,0.678,1.058
{12 19},{1},0.115,0.563,1.083
{12 19},{18 30},0.103,0.506,1.275
{12 19},{18 34},0.114,0.561,1.203
{12 19},{14 18},0.132,0.646,1.226
{12 19},{14 30},0.103,0.506,1.201
{12 19},{14 34},0.111,0.547,1.151
{21 26},{14},0.103,0.777,1.084
{14 28},{18},0.192,0.749,1.062
{14 28},{6},0.149,0.581,1.102
{14 28},{30},0.154,0.601,1.067
{14 28},{4},0.103,0.403,1.016
{14 28},{12},0.113,0.44,1.203
